,Unnamed: 0,play_id,game_id,shotgun,no_huddle,ydstogo,yardline_100,play_type,half_seconds_remaining,down,pass_length,pass_length.1,run_location,score_differential,fg_prob,td_prob,ep,third_down_converted
0,3117,3783,2018120207,0,0,1,62.0,pass,327.0,3.0,short,short,,6.0,0.15908830486450007,0.32622715173272343,1.5709316230322226,1.0
1,13192,3295,2016121810,0,0,1,79.0,pass,694.0,3.0,,,,-10.0,0.12707164448752314,0.33541920030963296,0.4947469631574541,0.0
2,5351,2149,2017100105,1,0,3,42.0,pass,1609.0,3.0,short,short,,16.0,0.3609731977780141,0.4045747853530624,2.6774832086963416,1.0
3,43558,3270,2009101200,0,0,3,67.0,pass,659.0,3.0,short,short,,-3.0,0.19054356946778225,0.3228367346411023,0.8352546707689179,1.0
4,15826,420,2015110107,1,0,1,70.0,pass,1377.0,3.0,short,short,,3.0,0.1791150165468308,0.40354966801609454,1.189366857525758,0.0
5,17643,1108,2015121700,0,0,2,74.0,pass,700.0,3.0,short,short,,-11.0,0.15440612977571494,0.3203598592108659,0.4829876370543236,1.0
6,38653,1472,2010101004,1,0,3,26.0,pass,520.0,3.0,short,short,,7.0,0.4274273475371141,0.3857142342677961,3.3707565529215247,1.0
7,11830,862,2016111312,1,0,2,13.0,pass,1003.0,3.0,short,short,,-4.0,0.5090095970105247,0.4077822285288669,3.9844880998359438,0.0
8,39830,295,2010110800,1,0,1,55.0,pass,1515.0,3.0,short,short,,-7.0,0.2554760897258543,0.4546899210747734,2.426576998714859,0.0
9,44259,2985,2009110105,0,0,2,2.0,pass,819.0,3.0,short,short,,4.0,0.30835662871963443,0.6418857253500831,5.22425358725881,1.0
10,3905,4002,2018121700,1,0,1,71.0,pass,77.0,3.0,short,short,,-5.0,0.10248464394346764,0.14138070409420406,0.8858350473342725,1.0
11,12692,753,2016121109,1,0,3,49.0,pass,1086.0,3.0,deep,deep,,10.0,0.3147124374531885,0.3988672591132745,2.296261892622239,0.0
12,23770,543,2013091502,1,0,2,60.0,pass,1342.0,3.0,short,short,,0.0,0.2419173488240645,0.39700512249181547,1.6235965055592545,1.0
13,11840,3758,2016111312,1,0,3,15.0,pass,270.0,3.0,short,short,,1.0,0.4546388585878906,0.3485525140561021,3.4303260586633533,1.0
14,23738,821,2013091504,0,0,3,35.0,pass,1059.0,3.0,short,short,,3.0,0.4016479246384535,0.4102896713262428,3.143865008223813,0.0
15,21474,1081,2014111611,1,0,3,59.0,pass,722.0,3.0,deep,deep,,4.0,0.2403261711604722,0.3591748760871973,1.5135575780501531,0.0
16,14202,3557,2015092009,0,1,2,56.0,pass,710.0,3.0,deep,deep,,19.0,0.2495983820585776,0.3919555382414588,1.983585004325318,1.0
17,25413,1206,2013102703,1,0,3,5.0,pass,598.0,3.0,short,short,,7.0,0.555590015466629,0.3615810075185246,3.907743738529415,1.0
18,22950,2759,2014122109,1,0,3,62.0,pass,999.0,3.0,short,short,,-35.0,0.23397889690636944,0.3634455972187399,1.2582726688950832,0.0
19,28272,3016,2012090903,0,0,1,1.0,pass,751.0,3.0,short,short,,18.0,0.20008380745702328,0.7504469503792487,5.6717000069279075,0.0
20,13860,1664,2015091000,1,1,3,35.0,pass,53.0,3.0,deep,deep,,-14.0,0.315481653355962,0.19269864258485656,2.0615202851246406,0.0
21,46070,421,2009122004,1,0,3,16.0,pass,1418.0,3.0,short,short,,0.0,0.5154223401924605,0.38855350738532457,3.7713069882632624,1.0
22,25629,1469,2013110301,1,0,3,32.0,pass,174.0,3.0,short,short,,-11.0,0.31206533128999425,0.3120055858098399,2.5427280966868424,1.0
23,31905,341,2012121300,1,0,3,68.0,pass,1505.0,3.0,deep,deep,,-7.0,0.20250339933838865,0.3402493233434108,0.5803861725092891,0.0
24,21365,103,2014111607,1,0,3,73.0,pass,1730.0,3.0,deep,deep,,0.0,0.1747870063479507,0.31527958111255144,0.028615094070063574,1.0
25,14199,2875,2015092009,0,0,1,3.0,pass,1136.0,3.0,short,short,,-26.0,0.5260417452474655,0.4235221190033999,4.296848320412705,0.0
26,22251,1273,2014120702,1,0,3,10.0,pass,475.0,3.0,short,short,,4.0,0.5181936444240343,0.3656095181679291,3.773144481062416,1.0
27,43836,3479,2009102505,1,0,1,69.0,pass,189.0,3.0,deep,deep,,-28.0,0.10470805431941196,0.24018614378506,0.9114939351944464,0.0
28,30912,1760,2012111810,0,0,1,71.0,pass,307.0,3.0,short,short,,4.0,0.11803830524747685,0.27834112024592633,0.9419087958402952,0.0
29,10205,3073,2016100208,1,0,3,86.0,pass,954.0,3.0,,,,-13.0,0.1138656942134628,0.25665354707145543,-0.9322418240907429,0.0
30,32960,608,2011091111,1,0,3,85.0,pass,1155.0,3.0,short,short,,0.0,0.11985037632387592,0.2644985880641941,-0.9260980797377718,1.0
31,30366,2705,2012110407,1,0,1,71.0,pass,1633.0,3.0,short,short,,-4.0,0.1740681551791828,0.3954306227985911,1.020797692301456,1.0
32,46038,1737,2009122007,0,0,2,2.0,pass,111.0,3.0,short,short,,-3.0,0.3787258248864857,0.4674631096962161,4.328065959588287,1.0
33,24045,658,2013092206,0,0,2,44.0,pass,1126.0,3.0,short,short,,0.0,0.33473071929080805,0.4315551469362804,2.845745546404137,1.0
34,37493,1104,2010090900,0,0,2,70.0,pass,728.0,3.0,short,short,,-7.0,0.17524834612416731,0.3415296169062651,0.8313084225256975,1.0
35,21390,2692,2014111606,0,0,1,59.0,pass,1226.0,3.0,short,short,,6.0,0.23359554544836736,0.4458801117349355,2.1783406202893727,1.0
36,35046,3976,2011110604,1,1,1,10.0,pass,94.0,3.0,short,short,,-16.0,0.5008470382229714,0.2689428972663084,3.2808934267755734,1.0
37,23107,1661,2014122807,1,0,3,30.0,pass,145.0,3.0,deep,deep,,8.0,0.31586523289929097,0.3064393732032358,2.5633603938925487,0.0
38,22641,1814,2014121405,0,0,2,24.0,pass,120.0,3.0,short,short,,-7.0,0.3373800494234765,0.3284493679048908,2.8990406016182786,1.0
39,3871,430,2018121611,1,0,1,71.0,pass,1341.0,3.0,short,short,,-3.0,0.17437233368956198,0.3993895790112539,1.1063723380176946,1.0
40,41349,423,2010121907,1,0,3,56.0,pass,1332.0,3.0,short,short,,-3.0,0.27312795031670595,0.3830665592402577,1.7087358077067931,0.0
41,32008,3852,2012121604,1,1,1,60.0,pass,258.0,3.0,,,,-17.0,0.15471633718265035,0.3082000539132267,1.5774705117818557,0.0
42,39528,470,2010103108,1,1,3,73.0,pass,1277.0,3.0,short,short,,0.0,0.17587926018214745,0.321319359744523,0.1696386277298081,0.0
43,902,3472,2018093007,1,0,3,73.0,pass,119.0,3.0,short,short,,3.0,0.1129514959697556,0.12391707326558116,0.6727120812644437,0.0
44,22585,1437,2014121403,1,0,3,52.0,pass,267.0,3.0,short,short,,-1.0,0.21260389166978594,0.2888260859808112,1.6180310283140769,1.0
45,30045,1007,2012102804,1,0,2,72.0,pass,765.0,3.0,short,short,,-7.0,0.16740781833582544,0.336144900790263,0.6539211645347711,1.0
46,9766,93,2016092200,1,0,3,68.0,pass,1729.0,3.0,short,short,,0.0,0.2016417472920077,0.33667291000831523,0.5123988157795685,1.0
47,4892,2305,2017091702,1,0,2,79.0,pass,1641.0,3.0,short,short,,-7.0,0.14333431874005886,0.3128932012889632,-0.2469529587542616,0.0
48,17594,442,2015121303,1,0,2,2.0,pass,1348.0,3.0,short,short,,0.0,0.31271746856533283,0.6413458739465101,5.220827310592576,1.0
49,32310,2346,2012122306,1,0,3,19.0,pass,12.0,3.0,deep,deep,,0.0,0.4226498654798168,0.2018173289293456,2.536968196408189,0.0
50,37547,100,2010091207,0,0,2,58.0,pass,1714.0,3.0,short,short,,0.0,0.2529310180663849,0.3982510675448257,1.697501085372682,1.0
51,4913,1924,2017091701,0,0,1,44.0,pass,1666.0,3.0,short,short,,-6.0,0.31554827399675106,0.4717686189840751,3.126688747368552,0.0
52,20068,555,2014101205,1,0,3,60.0,pass,1187.0,3.0,short,short,,7.0,0.24826496933647044,0.3719224275498386,1.399214579933517,0.0
53,44014,2995,2009102511,1,0,2,46.0,pass,896.0,3.0,deep,deep,,-10.0,0.3178498534869741,0.42540420218791736,2.7243170726802743,0.0
54,15917,451,2015110103,1,0,3,73.0,pass,1379.0,3.0,short,short,,-3.0,0.17593004461903375,0.32049101437679794,0.13835703465155325,0.0
55,9402,1605,2016091110,1,1,3,51.0,pass,174.0,3.0,short,short,,-2.0,0.1928751842815176,0.2586805400524221,1.4967340977772243,1.0
56,43148,4098,2009100404,1,1,3,58.0,pass,236.0,3.0,short,short,,-20.0,0.17193107119964235,0.25649790787628296,1.1895037388743388,0.0
57,45563,1256,2009120604,1,0,2,46.0,pass,599.0,3.0,short,short,,11.0,0.2991182791029262,0.4036937161984739,2.6183039978435323,0.0
58,16277,3740,2015111200,1,0,2,85.0,pass,167.0,3.0,short,short,,5.0,0.0583507671475792,0.14567663840509687,-0.16585107100012664,1.0
59,14666,1781,2015092711,0,0,3,3.0,pass,5.0,3.0,short,short,,3.0,0.4168065380267099,0.36842402644204414,3.7574316672504553,0.0
60,24833,3757,2013101302,1,0,3,62.0,pass,311.0,3.0,short,short,,-7.0,0.1683963021257693,0.2666873922035028,1.030106910082885,1.0
61,36853,1490,2011121811,1,0,3,3.0,pass,357.0,3.0,short,short,,-2.0,0.36452678131440097,0.5488770990698363,4.7554640621843385,0.0
62,6530,724,2017102903,1,0,3,22.0,pass,1034.0,3.0,short,short,,-7.0,0.4785289478323855,0.4001046942019301,3.644133162254161,1.0
63,15149,3716,2015101106,1,0,3,57.0,pass,120.0,3.0,,,,1.0,0.14669853315495954,0.21620139130325025,1.0512236309025615,0.0
64,45383,426,2009113000,1,0,1,36.0,pass,1359.0,3.0,short,short,,-3.0,0.3588694212583089,0.47823047556230003,3.580867584345852,0.0
65,29233,2019,2012100702,1,0,2,60.0,pass,128.0,3.0,short,short,,-18.0,0.1317667039338944,0.22375337559797734,1.0463839132792632,1.0
66,3344,1560,2018120600,1,0,3,87.0,pass,120.0,3.0,,,,15.0,0.04939655138451709,0.11575947323372887,-0.335517350684448,0.0
67,18468,2188,2016010313,1,0,3,73.0,pass,1723.0,3.0,short,short,,-1.0,0.17482084976781326,0.3154027431311967,0.030818332968121087,1.0
68,10612,500,2016101607,0,0,3,68.0,pass,1344.0,3.0,short,short,,4.0,0.20270367464891345,0.3421322072094764,0.6276886741592653,0.0
69,22272,2158,2014120703,1,0,3,73.0,pass,53.0,3.0,short,short,,-3.0,0.09455259141388966,0.1039247771909486,0.5670440871085991,0.0
70,9442,3628,2016091112,1,0,3,41.0,pass,418.0,3.0,short,short,,-1.0,0.3151358545170433,0.3596343745845258,2.5417720282701817,1.0
71,2872,1056,2018112503,1,0,3,89.0,pass,860.0,3.0,short,short,,14.0,0.10073263940687904,0.2384602338984295,-1.1422238779752656,1.0
72,23452,127,2013090802,1,0,2,72.0,pass,1749.0,3.0,short,short,,0.0,0.17626041519403868,0.3442558368599093,0.3986500130200272,0.0
73,30898,3562,2012111809,1,0,1,47.0,pass,380.0,3.0,short,short,,27.0,0.2454011216629291,0.3984713905782276,2.630752389869788,0.0
74,8802,1831,2017122409,0,0,2,23.0,pass,227.0,3.0,short,short,,9.0,0.3769362402499122,0.3602426846244329,3.2092373520907693,1.0
75,20570,2991,2014102606,1,0,2,36.0,pass,1258.0,3.0,,,,10.0,0.38353913157519615,0.43533489404465703,3.2678369722076424,0.0
76,44381,973,2009110805,1,0,3,42.0,pass,912.0,3.0,short,short,,4.0,0.3546456552867687,0.40535514396324057,2.7623242293449457,0.0
77,28347,1837,2012091000,0,0,1,6.0,pass,35.0,3.0,short,short,,-14.0,0.5043864328084113,0.2550247748548019,3.2123147468390667,0.0
78,33162,1186,2011091807,0,0,1,14.0,pass,663.0,3.0,short,short,,-13.0,0.4606451074639782,0.445511528862017,4.1497875441666485,1.0
79,37096,3127,2011122410,1,0,3,26.0,pass,711.0,3.0,deep,deep,,-21.0,0.4441053145436477,0.3986165740571575,3.4757949023188366,1.0
80,5622,459,2017100500,1,0,3,47.0,pass,1426.0,3.0,short,short,,0.0,0.32942928165015484,0.4009530072168471,2.38209992558731,0.0
81,32637,260,2012123004,1,0,3,24.0,pass,1508.0,3.0,short,short,,0.0,0.4707438733458096,0.40057736994904897,3.545508884830127,1.0
82,18829,3609,2014090712,1,0,1,71.0,pass,556.0,3.0,short,short,,-21.0,0.15010520495207044,0.351485514167521,1.1400706486455705,0.0
83,19206,3043,2014092109,1,0,2,12.0,pass,381.0,3.0,short,short,,-3.0,0.4772711203553929,0.3831368689234126,3.779158395519065,1.0
84,11871,2323,2016111700,0,0,1,66.0,pass,1735.0,3.0,short,short,,17.0,0.19797325356847445,0.4150877100200587,1.4523817072683605,1.0
85,36501,3902,2011121103,1,0,3,62.0,pass,115.0,3.0,short,short,,-6.0,0.16368792047523906,0.15151234889427725,1.0994161764492985,1.0
86,19674,523,2014100200,1,0,3,61.0,pass,1355.0,3.0,short,short,,-7.0,0.24294344413581434,0.3678776674110929,1.270873583656378,0.0
87,3043,2751,2018112600,1,0,3,80.0,pass,1064.0,3.0,,,,17.0,0.1407112655537185,0.2881732241866115,-0.42841335119772206,0.0
88,4728,3160,2017091100,1,0,1,66.0,pass,706.0,3.0,short,short,,-17.0,0.18465447363382267,0.3985358055066576,1.6085574108925158,1.0
89,25004,3515,2013101311,1,0,2,81.0,pass,900.0,3.0,short,short,,2.0,0.13133801363166925,0.3019393553160338,-0.1937021250791382,1.0
90,1540,3282,2018101404,1,0,3,54.0,pass,413.0,3.0,short,short,,0.0,0.23288194586969024,0.32497160681981035,1.6998055661001077,1.0
91,25206,738,2013102002,1,0,3,3.0,pass,1086.0,3.0,short,short,,-7.0,0.3852440503391231,0.5682944150720551,4.929907431885754,1.0
92,3531,141,2018120911,1,0,2,55.0,pass,1689.0,3.0,short,short,,0.0,0.2705856431456522,0.407026214761803,1.9532229692099603,1.0
93,1474,3145,2018101405,1,0,2,32.0,pass,734.0,3.0,short,short,,-18.0,0.3941300674895089,0.42677559168711177,3.4194125066089014,0.0
94,11942,2265,2016112004,1,0,2,57.0,pass,1626.0,3.0,short,short,,-14.0,0.25900991761027103,0.4025616053067232,1.8053641336261013,0.0
95,659,2333,2018092306,0,0,2,20.0,pass,1265.0,3.0,short,short,,3.0,0.4747397228547884,0.4206839979798852,3.8367747362814746,1.0
96,34498,1661,2011102301,0,0,1,49.0,pass,309.0,3.0,deep,deep,,3.0,0.22044898281973946,0.3699344577681554,2.3715530658774755,1.0
97,37238,3680,2012010111,1,0,3,34.0,pass,134.0,3.0,short,short,,28.0,0.2848420240169263,0.2940615079350616,2.3345727315365363,1.0
98,32160,754,2012121613,1,0,3,83.0,pass,1287.0,3.0,short,short,,-7.0,0.12856646715968095,0.27407547461187104,-0.7884452036571501,0.0
99,37345,1649,2012010110,0,0,2,2.0,pass,129.0,3.0,short,short,,-41.0,0.2759143986222432,0.5856126431005775,4.764266876315584,1.0
100,40329,3166,2010112107,1,0,2,53.0,pass,1028.0,3.0,short,short,,-18.0,0.2797241926542504,0.4156200185369678,2.241275946322551,1.0
101,25863,1638,2013111003,0,0,1,24.0,pass,181.0,3.0,short,short,,-7.0,0.33545234816356423,0.3838447950699492,3.297473298246285,0.0
102,514,256,2018091611,1,0,3,4.0,pass,1521.0,3.0,short,short,,0.0,0.5779277258972403,0.3608540699434078,3.9462228844819016,0.0
103,8083,1524,2017121006,1,0,1,67.0,pass,308.0,3.0,short,short,,13.0,0.13399955127135602,0.29702196695735283,1.2076632852392786,1.0
104,29799,2706,2012102104,1,0,2,34.0,pass,900.0,3.0,short,short,,11.0,0.3894526555748525,0.4329269988589704,3.3694628803288422,1.0
105,3496,702,2018120910,1,0,3,40.0,pass,1202.0,3.0,short,short,,3.0,0.3724355946098255,0.409373766317105,2.866856229548332,0.0
106,22453,1868,2014121408,1,0,2,80.0,pass,116.0,3.0,short,short,,-7.0,0.08475257472311906,0.11400256917481047,0.5012782001396363,1.0
107,3161,1077,2018120204,0,0,1,59.0,pass,663.0,3.0,short,short,,10.0,0.2164614131424438,0.4197722954019705,2.142454543670933,1.0
108,33268,587,2011091810,0,0,2,51.0,pass,1200.0,3.0,short,short,,0.0,0.2937365965852571,0.42110869053058464,2.3685068132718468,0.0
109,29025,2468,2012093003,1,0,3,80.0,pass,1250.0,3.0,short,short,,13.0,0.1417839709943736,0.2888544166214861,-0.4926886495363108,0.0
110,27670,2723,2013122211,1,0,3,81.0,pass,1306.0,3.0,deep,deep,,0.0,0.1373356629087462,0.2837037895948791,-0.6064843573129381,0.0
111,13182,1716,2016121810,1,0,3,85.0,pass,238.0,3.0,short,short,,7.0,0.06827394591479362,0.15461246401393114,-0.3542359459314812,1.0
112,32917,3036,2011091103,1,0,3,60.0,pass,571.0,3.0,short,short,,9.0,0.22103971699985445,0.33692607785880235,1.3830621701263524,0.0
113,26085,287,2013111100,0,0,1,1.0,pass,1482.0,3.0,short,short,,0.0,0.2042188121385395,0.7503625278533635,5.666542178462758,1.0
114,38934,2175,2010101704,0,0,3,55.0,pass,1526.0,3.0,short,short,,7.0,0.2792770530082133,0.3835822217354857,1.7448069812154694,1.0
115,22728,1788,2014122000,1,0,3,66.0,pass,128.0,3.0,short,short,,-4.0,0.11027605695991773,0.18674300522101875,0.5901632833605348,0.0
116,29237,3247,2012100702,0,0,1,74.0,pass,1286.0,3.0,short,short,,8.0,0.1605187440093773,0.3857089442994889,0.8394250735255522,1.0
117,39253,2797,2010102408,1,0,3,12.0,pass,1296.0,3.0,short,short,,9.0,0.5361511426011173,0.381248975000444,3.8577920785260105,1.0
118,25596,912,2013103100,1,0,3,8.0,pass,757.0,3.0,,,,0.0,0.5476533686652854,0.3716693223527472,3.909029259515589,0.0
119,12216,2454,2016112700,1,0,2,32.0,pass,1265.0,3.0,short,short,,4.0,0.4070280298769364,0.43420579776840107,3.4461283912974574,1.0
120,32919,3480,2011091103,0,0,2,2.0,pass,220.0,3.0,short,short,,-9.0,0.2851854980432039,0.60374217742199,4.91208242755054,1.0
121,9871,3946,2016092504,1,0,2,49.0,pass,138.0,3.0,short,short,,-1.0,0.18782706759175224,0.2689944095233652,1.6783088187875208,0.0
122,38230,861,2010092607,1,0,2,77.0,pass,1020.0,3.0,short,short,,14.0,0.1512102286537111,0.3256770203164717,0.14128866238950222,0.0
123,40017,1996,2010111407,1,0,2,65.0,pass,70.0,3.0,short,short,,27.0,0.1294166278885587,0.13822936985552675,0.9530178057073688,1.0
124,15511,3427,2015102200,1,0,3,73.0,pass,196.0,3.0,short,short,,-17.0,0.0983249369749123,0.18518061653506115,0.2730043828000421,0.0
125,16708,3704,2015112205,1,0,2,67.0,pass,286.0,3.0,short,short,,-14.0,0.13616050944775468,0.2564980306787557,0.8586752551477131,0.0
126,37356,476,2012010114,0,0,3,3.0,pass,1345.0,3.0,short,short,,0.0,0.3871515074371649,0.5669613820220912,4.920279080995215,1.0
127,24543,3378,2013100601,1,0,1,1.0,pass,396.0,3.0,short,short,,-10.0,0.19398167687340087,0.7348636853513684,5.555636099738764,0.0
128,17148,3051,2015120605,1,1,3,57.0,pass,1147.0,3.0,short,short,,0.0,0.2659955865823423,0.3808530395799368,1.6637466782419843,1.0
129,25808,1755,2013110310,1,0,2,64.0,pass,120.0,3.0,deep,deep,,11.0,0.11358349113430355,0.20522669192178725,0.8212166280943213,1.0
130,26614,2831,2013112411,1,0,3,14.0,pass,1318.0,3.0,short,short,,-16.0,0.5256858857730836,0.3853074535838237,3.82030557780156,1.0
131,23747,444,2013091501,1,0,3,3.0,pass,1428.0,3.0,short,short,,0.0,0.3876490221850901,0.5663657399764447,4.915698245380606,0.0
132,14461,3572,2015092700,1,0,3,20.0,pass,320.0,3.0,short,short,,4.0,0.4330945889119144,0.35821571557241505,3.3516501247276547,1.0
133,24744,794,2013100700,1,0,3,12.0,pass,987.0,3.0,short,short,,-3.0,0.532733240323478,0.3821265011638658,3.8682662244729764,1.0
134,41194,2110,2010121210,0,0,3,68.0,pass,1719.0,3.0,,,,7.0,0.20168893557164164,0.3368464637989301,0.5154655727404325,0.0
135,7119,1482,2017111211,1,0,1,72.0,pass,441.0,3.0,short,short,,-14.0,0.13331154747838853,0.3180526101838304,0.9934824865773764,1.0
136,20661,3177,2014102608,0,0,1,6.0,pass,1037.0,3.0,short,short,,-24.0,0.5106742990178404,0.4318693338931389,4.281608743915502,1.0
137,40108,894,2010111800,0,0,3,25.0,pass,900.0,3.0,short,short,,3.0,0.4581660669923718,0.4027805808298556,3.546756558502933,1.0
138,12716,2132,2016121107,1,0,2,74.0,pass,1374.0,3.0,short,short,,-1.0,0.16740188144708829,0.3407985648721922,0.32215268180173995,1.0
139,7083,2357,2017111209,1,0,3,3.0,pass,1411.0,3.0,short,short,,3.0,0.38754997590565227,0.5664919362839972,4.916674278401726,1.0
140,33055,2586,2011091200,1,0,1,53.0,pass,1538.0,3.0,short,short,,0.0,0.2662470088319384,0.4591348616806819,2.568588207997179,1.0
141,32005,3300,2012121604,0,0,2,21.0,pass,783.0,3.0,short,short,,10.0,0.4599648366878432,0.4195939605005344,3.7997472718739935,1.0
142,12939,2711,2016121200,1,0,3,58.0,pass,1595.0,3.0,short,short,,13.0,0.26068202161520565,0.3743120879835926,1.4717949352028543,1.0
143,40800,987,2010120502,0,0,1,48.0,pass,721.0,3.0,short,short,,7.0,0.27896227978815696,0.45563112019123597,2.9245204701992016,1.0
144,30492,1707,2012111101,0,0,2,56.0,pass,1640.0,3.0,short,short,,-5.0,0.2648279498820401,0.4051300514180543,1.884455147368417,1.0
145,1484,1471,2018101401,1,0,2,83.0,pass,462.0,3.0,short,short,,0.0,0.09869682388970943,0.2369262616963453,-0.19247738478298407,1.0
146,22157,970,2014120706,1,0,2,59.0,pass,1029.0,3.0,deep,deep,,17.0,0.2449805327762616,0.39936612385058057,1.7673636202891878,0.0
147,13034,3907,2016121800,1,0,2,51.0,pass,49.0,3.0,short,short,,-7.0,0.19506252752984607,0.16789638751068128,1.4535492964910175,1.0
148,42762,2463,2009092100,0,0,3,73.0,pass,1249.0,3.0,short,short,,0.0,0.17581242068254507,0.3214503998470521,0.17812982098043714,1.0
149,37681,1255,2010091210,1,0,2,69.0,pass,572.0,3.0,short,short,,0.0,0.16820098970971994,0.324186582405037,0.8943642960830536,0.0
150,15049,3735,2015101103,1,0,2,13.0,pass,56.0,3.0,short,short,,-4.0,0.483897875149253,0.23141662867498666,2.9509146007023555,0.0
151,9045,2910,2017123113,1,0,3,68.0,pass,900.0,3.0,,,,-20.0,0.1975867303899152,0.3376880530236675,0.7349552760085318,0.0
152,7954,2334,2017120311,1,1,3,91.0,pass,1519.0,3.0,short,short,,5.0,0.09689409120554347,0.2322301957547413,-1.5916004548841305,0.0
153,14804,3110,2015100406,0,0,3,5.0,pass,857.0,3.0,,,,13.0,0.5660166760289642,0.36569201775781984,3.955083162980551,0.0
154,42311,1217,2009091303,1,0,3,60.0,pass,645.0,3.0,short,short,,0.0,0.22847120062768506,0.3475293679113472,1.4127856869502742,1.0
155,2542,3491,2018111103,1,0,2,67.0,pass,488.0,3.0,short,short,,-19.0,0.1685044331506248,0.3156282026399359,1.0185232668606563,0.0
156,1129,1142,2018100700,1,0,3,40.0,pass,754.0,3.0,deep,deep,,4.0,0.3601276441164473,0.40086648752439297,2.8514951365764056,0.0
157,14463,3819,2015092700,1,1,1,56.0,pass,101.0,3.0,,,,-11.0,0.17967729203935628,0.19643445345771104,1.5658784348559385,0.0
158,12102,3096,2016112100,0,0,1,11.0,pass,667.0,3.0,short,short,,4.0,0.4762720206324218,0.4396994821579837,4.1929217401060335,0.0
159,16788,2567,2015112601,1,0,3,30.0,pass,1062.0,3.0,short,short,,15.0,0.4320858490888469,0.40851427876086976,3.367002895736256,0.0
160,12452,604,2016120405,0,0,2,60.0,pass,1189.0,3.0,deep,deep,,0.0,0.2412518282477166,0.3976210209745739,1.6576434451818436,0.0
161,9744,3273,2016091813,1,0,3,65.0,pass,523.0,3.0,short,short,,-3.0,0.18764818400665426,0.3094328560021502,0.9663722530089892,1.0
162,45559,689,2009120604,1,0,3,65.0,pass,1144.0,3.0,short,short,,-4.0,0.2187315295825476,0.35444182517012696,0.9604683854862376,1.0
163,16797,144,2015112602,1,1,2,48.0,pass,1705.0,3.0,short,short,,0.0,0.3123954344507437,0.4215286650406474,2.4789480959852064,0.0
164,33266,412,2011091810,1,0,1,3.0,pass,1356.0,3.0,short,short,,0.0,0.5278044466359251,0.4223189597296321,4.2877418631756985,0.0
165,9449,646,2016091200,0,0,1,66.0,pass,1183.0,3.0,short,short,,-3.0,0.1977645736048325,0.4211406588872023,1.5986904425934532,1.0
166,11259,660,2016103002,1,0,2,21.0,pass,1273.0,3.0,short,short,,-3.0,0.4693332800676379,0.4222778028032226,3.8113235389202993,1.0
167,37865,327,2010091906,0,0,1,71.0,pass,1475.0,3.0,short,short,,0.0,0.1743794577534328,0.3979028234808738,1.068151928192303,1.0
168,21793,2351,2014112700,1,0,3,38.0,pass,1553.0,3.0,short,short,,-10.0,0.3861300489632987,0.4074598338147913,2.92484447934302,1.0
169,13469,736,2016122411,1,0,3,80.0,pass,980.0,3.0,short,short,,0.0,0.13958812367285564,0.28654952169855874,-0.398137674275695,0.0
170,7401,4537,2017112000,1,0,3,42.0,pass,21.0,3.0,short,short,,-2.0,0.24578413237197105,0.16743610082965252,1.6543582837822308,1.0
171,38384,2829,2010100302,1,0,2,57.0,pass,860.0,3.0,short,short,,3.0,0.2517858145398996,0.3998596398112443,1.9345786617916192,0.0
172,20315,353,2014101906,1,0,2,55.0,pass,1497.0,3.0,short,short,,0.0,0.2709445626760451,0.40977387789193,2.0016352226363288,0.0
173,38638,2843,2010101003,1,0,1,29.0,pass,1044.0,3.0,deep,deep,,10.0,0.3936674559333947,0.4749849616474252,3.8650251915654863,0.0
174,38414,2264,2010100304,1,0,2,47.0,pass,1608.0,3.0,short,short,,-13.0,0.3185677047399343,0.4244194326174821,2.569844174061208,1.0
175,37205,3667,2012010101,1,0,3,73.0,pass,639.0,3.0,deep,deep,,-14.0,0.15840208734059466,0.2946316412402041,0.3247519663938783,0.0
176,26073,1391,2013111011,0,0,1,1.0,pass,315.0,3.0,short,short,,-3.0,0.19135890423930754,0.7265818669291522,5.493373191911775,1.0
177,17915,146,2015122001,0,0,1,58.0,pass,1673.0,3.0,short,short,,0.0,0.23931784443530865,0.4441729879353404,2.154340061917134,1.0
178,22228,1091,2014120701,1,0,3,78.0,pass,903.0,3.0,short,short,,-6.0,0.14713670283698166,0.29348417023676193,-0.18621189015206865,0.0
179,43122,3663,2009100403,0,0,1,1.0,pass,423.0,3.0,short,short,,28.0,0.1947136131690047,0.7370763198331016,5.572242915264171,0.0
180,16967,3502,2015112905,0,0,3,3.0,pass,728.0,3.0,short,short,,14.0,0.3802403146129844,0.5665918079134447,4.9122293550103375,1.0
181,40031,1682,2010111410,1,0,2,56.0,pass,387.0,3.0,,,,0.0,0.21005963984706835,0.33287765713962064,1.728047806712684,0.0
182,6946,2684,2017111203,1,0,2,60.0,pass,1198.0,3.0,short,short,,8.0,0.24131655502264002,0.3976269955409798,1.6558314075968563,0.0
183,6760,2939,2017110500,1,0,2,70.0,pass,715.0,3.0,short,short,,10.0,0.17448158500216526,0.3401597297740574,0.8310484688055684,0.0
184,9821,377,2016092506,1,0,2,31.0,pass,1486.0,3.0,short,short,,-7.0,0.4138146854493296,0.4319787535076791,3.4598357029549365,0.0
185,20398,1565,2014101903,1,0,3,3.0,pass,338.0,3.0,short,short,,-7.0,0.3630767551531002,0.5469861015974913,4.738911172125278,0.0
