,Unnamed: 0,play_id,game_id,shotgun,no_huddle,ydstogo,yardline_100,play_type,half_seconds_remaining,down,pass_length,pass_length.1,run_location,score_differential,fg_prob,td_prob,ep,third_down_converted
2807,41888,1924,2011010203,1,1,1,54.0,pass,41.0,3.0,short,short,,-28.0,0.16687455879391574,0.17718188053481054,1.4489784242937205,0.0
2808,41907,1484,2011010209,1,0,1,85.0,pass,232.0,3.0,short,short,,3.0,0.06433969682095231,0.1887770776858244,0.0655808664084585,1.0
2809,41938,3912,2011010202,0,0,1,2.0,pass,19.0,3.0,short,short,,-6.0,0.5265047767615251,0.2503570635109733,3.2581733255473555,0.0
2810,41953,2701,2011010200,1,0,1,47.0,pass,1321.0,3.0,short,short,,30.0,0.2984806136032397,0.4719955611109292,3.011436175515284,0.0
2811,42032,1529,2011010210,0,0,1,64.0,pass,120.0,3.0,short,short,,3.0,0.10873537000058422,0.2313186567855985,1.0667850299963977,0.0
2812,42043,3372,2011010210,0,0,1,89.0,pass,239.0,3.0,short,short,,-7.0,0.05608446176231551,0.17501860842796782,-0.14051224395442685,1.0
2813,42097,3580,2011010204,1,0,1,38.0,pass,63.0,3.0,short,short,,-17.0,0.2769042276527364,0.2294362776125255,2.2134240412480795,0.0
2814,42146,3800,2011010213,1,0,1,40.0,pass,208.0,3.0,short,short,,-12.0,0.2462841207656285,0.360627745198957,2.6327404002760297,0.0
2815,42211,4159,2009091000,1,0,1,48.0,pass,722.0,3.0,short,short,,0.0,0.27902380241175817,0.4557187827581205,2.924973083218919,1.0
2816,42239,1427,2009091307,0,0,1,43.0,pass,456.0,3.0,short,short,,4.0,0.2802783352590108,0.4268983417504969,2.9805133090394507,1.0
2817,42241,1579,2009091307,0,0,1,1.0,pass,229.0,3.0,short,short,,4.0,0.1877036700768465,0.7144297735764136,5.401845514436578,1.0
2818,42326,282,2009091302,0,0,1,18.0,pass,1530.0,3.0,short,short,,0.0,0.4551398840894586,0.4569827283247361,4.108339447499279,1.0
2819,42331,1080,2009091302,0,0,1,71.0,pass,811.0,3.0,short,short,,-2.0,0.16652499070411533,0.38714624603977854,1.1982220285553005,1.0
2820,42374,1392,2009091300,1,0,1,67.0,pass,251.0,3.0,short,short,,7.0,0.12373860180792608,0.27471789987034984,1.1244700811572907,0.0
2821,42400,4518,2009091309,1,0,1,79.0,pass,23.0,3.0,deep,deep,,-4.0,0.0652159292138313,0.10196680659073047,0.5242521300422074,1.0
2822,42454,3747,2009091312,0,0,1,50.0,pass,78.0,3.0,deep,deep,,-2.0,0.2049586494595765,0.2043555020745729,1.7491442800464407,1.0
2823,42491,4084,2009091401,0,0,1,23.0,pass,60.0,3.0,short,short,,-3.0,0.3871982106991045,0.2544420600716547,2.7917734970784838,1.0
2824,42514,2681,2009092001,1,0,1,42.0,pass,955.0,3.0,short,short,,-7.0,0.3212852680218725,0.4751315160776279,3.3186959423206104,0.0
2825,42610,4044,2009092004,0,0,1,71.0,pass,43.0,3.0,,,,-3.0,0.09344197140587188,0.12902943889164836,0.8096449969228343,0.0
2826,42670,243,2009092009,0,1,1,32.0,pass,1597.0,3.0,deep,deep,,0.0,0.3813787486433604,0.4745609678787197,3.7104449148747887,1.0
2827,42681,4872,2009092009,1,0,1,33.0,pass,29.0,3.0,short,short,,-12.0,0.2956349633080441,0.226951244767308,2.2889872449223185,0.0
2828,42684,614,2009092013,0,0,1,12.0,pass,1235.0,3.0,short,short,,-7.0,0.4835625312069608,0.4461972920635361,4.221426460118311,1.0
2829,42722,2274,2009092011,1,0,1,60.0,pass,1552.0,3.0,,,,0.0,0.2289874928993153,0.43984118972247693,2.022945220219867,0.0
2830,42737,1319,2009092014,0,0,1,1.0,pass,549.0,3.0,short,short,,-5.0,0.1974092814352784,0.74463598160215,5.6288025040462015,1.0
